task_priority,task_duration,deadline_hours,slot_start_hour,slot_duration,preferred_start_hour,day_of_week,is_weekend,repeated_task,reminder_exists,category,duration_fit,user_available,before_deadline,valid_slot,preferred_time_match,priority_score,deadline_pressure,duration_efficiency,suitability_score
1,60,153,9,120,7,6,0,1,1,5,1,1,1,1,0.6065306597126334,0.2,0.0892857142857143,0.5,0.3116972435015778
5,180,148,6,180,16,3,1,0,1,5,1,1,1,1,0.0820849986238988,1.0,0.11904761904761907,1.0,0.45298226336310377
2,150,69,6,150,9,4,0,1,0,4,1,1,1,1,0.4723665527410147,0.4,0.5892857142857143,1.0,0.5509457503409682
4,30,61,6,45,6,4,1,1,0,4,1,1,1,1,1.0,0.8,0.6369047619047619,0.6666666666666666,0.7858617503913052
3,150,161,7,180,9,4,0,1,1,1,1,1,1,1,0.6065306597126334,0.6,0.04166666666666663,0.8333333333333334,0.446463830534719
1,30,129,8,180,8,1,0,0,0,0,1,1,1,1,1.0,0.2,0.2321428571428571,0.16666666666666666,0.3823389710574499
4,45,95,9,60,8,0,0,0,0,2,1,1,1,1,0.7788007830714049,0.8,0.43452380952380953,0.75,0.654386176163344
2,120,165,6,180,12,3,1,0,0,2,1,1,1,1,0.22313016014842982,0.4,0.017857142857142905,0.6666666666666666,0.20020555629935963
3,60,125,10,180,22,6,1,0,1,0,1,1,1,1,0.049787068367863944,0.6,0.25595238095238093,0.3333333333333333,0.30527055557638905
3,45,114,10,120,16,2,0,0,0,1,1,1,1,1,0.22313016014842982,0.6,0.3214285714285714,0.375,0.33675025091365945
2,45,166,7,120,6,3,1,0,0,0,1,1,1,1,0.7788007830714049,0.4,0.011904761904761862,0.375,0.3423871353019561
1,30,160,7,60,10,2,0,0,0,4,1,1,1,1,0.4723665527410147,0.2,0.04761904761904767,0.5,0.2653566832211567
3,45,150,11,90,21,6,0,0,1,1,1,1,1,1,0.0820849986238988,0.6,0.1071428571428571,0.5,0.336733936918965
1,60,70,6,60,21,5,1,0,0,5,1,1,1,1,0.10539922456186433,0.2,0.5833333333333333,1.0,0.3614223882142851
1,45,125,10,120,16,2,1,0,1,1,1,1,1,1,0.22313016014842982,0.2,0.25595238095238093,0.375,0.2483738888468881
2,45,142,9,60,15,0,0,0,1,2,1,1,1,1,0.22313016014842982,0.4,0.15476190476190477,0.75,0.3249490795487155
4,60,85,6,90,8,3,0,1,0,1,1,1,1,1,0.6065306597126334,0.8,0.49404761904761907,0.6666666666666666,0.6523081134892198
2,30,148,6,150,13,5,1,1,1,2,1,1,1,1,0.17377394345044514,0.4,0.11904761904761907,0.2,0.2804804772412808
5,45,139,8,120,19,1,0,0,0,0,1,1,1,1,0.06392786120670757,1.0,0.17261904761904767,0.375,0.4595150076233573
1,90,159,6,90,10,0,0,0,1,4,1,1,1,1,0.36787944117144233,0.2,0.0535714285714286,1.0,0.26987889353978756
1,45,141,11,45,16,5,0,0,0,4,1,1,1,1,0.2865047968601901,0.2,0.1607142857142857,1.0,0.27064277618765
1,60,105,7,120,6,1,1,1,0,3,1,1,1,1,0.7788007830714049,0.2,0.375,0.5,0.4420619031455462
1,30,80,8,150,20,1,1,1,1,3,1,1,1,1,0.049787068367863944,0.2,0.5238095238095238,0.2,0.29007920493777034
1,45,148,7,120,18,0,0,0,0,1,1,1,1,1,0.06392786120670757,0.2,0.11904761904761907,0.375,0.1309046107621538
3,30,65,6,60,8,2,1,0,1,0,1,1,1,1,0.6065306597126334,0.6,0.6130952380952381,0.5,0.5859602017658684
5,150,114,7,150,8,2,1,0,0,5,1,1,1,1,0.7788007830714049,1.0,0.3214285714285714,1.0,0.7414738980432353
2,90,131,8,150,21,5,1,0,0,4,1,1,1,1,0.06392786120670757,0.4,0.22023809523809523,0.6,0.25981020149158707
3,150,88,7,150,17,1,1,0,1,2,1,1,1,1,0.0820849986238988,0.6,0.47619047619047616,1.0,0.39342580521197035
1,30,99,9,30,9,4,1,0,0,1,1,1,1,1,1.0,0.2,0.4107142857142857,1.0,0.49481547729177006
4,30,162,10,120,17,6,1,0,1,3,1,1,1,1,0.17377394345044514,0.8,0.0357142857142857,0.25,0.34694305721213914
5,30,156,11,60,6,3,1,1,0,5,1,1,1,1,0.2865047968601901,1.0,0.0714285714285714,0.5,0.49000364484828934
4,60,164,9,120,7,6,1,0,1,3,1,1,1,1,0.6065306597126334,0.8,0.023809523809523836,0.5,0.48080769546606267
5,60,128,8,180,16,6,0,0,1,5,1,1,1,1,0.1353352832366127,1.0,0.23809523809523814,0.3333333333333333,0.5367095851028079
2,30,139,8,180,20,6,1,0,1,2,1,1,1,1,0.049787068367863944,0.4,0.17261904761904767,0.16666666666666666,0.1996807741639761
2,30,71,7,90,22,1,0,1,0,2,1,1,1,1,0.10539922456186433,0.4,0.5773809523809523,0.3333333333333333,0.3672476623444938
1,45,43,7,180,16,5,1,1,0,3,1,1,1,1,0.10539922456186433,0.2,0.7440476190476191,0.25,0.3237875835506999
2,30,86,6,180,10,2,1,0,0,3,1,1,1,1,0.36787944117144233,0.4,0.48809523809523814,0.16666666666666666,0.3838711636734128
5,90,78,6,90,17,1,1,0,0,3,1,1,1,1,0.06392786120670757,1.0,0.5357142857142857,1.0,0.5798990379261292
3,90,153,7,120,16,0,1,0,0,1,1,1,1,1,0.10539922456186433,0.6,0.0892857142857143,0.75,0.32522340112613973
2,60,129,7,150,13,0,0,0,1,5,1,1,1,1,0.22313016014842982,0.4,0.2321428571428571,0.4,0.33062008530638953
5,120,87,7,120,17,5,0,0,0,0,1,1,1,1,0.0820849986238988,1.0,0.4821428571428571,1.0,0.5709037727369588
1,45,104,8,90,13,3,0,1,0,0,1,1,1,1,0.2865047968601901,0.2,0.38095238095238093,0.5,0.2866564472210435
1,45,167,6,90,7,4,1,0,0,4,1,1,1,1,0.7788007830714049,0.2,0.005952380952380931,0.5,0.34205517525709017
2,60,73,8,60,18,1,0,1,0,1,1,1,1,1,0.0820849986238988,0.4,0.5654761904761905,1.0,0.40842099931787823
3,60,119,6,180,14,5,0,0,1,4,1,1,1,1,0.1353352832366127,0.6,0.29166666666666663,0.3333333333333333,0.39806963045320665
5,45,152,9,45,11,1,0,1,1,0,1,1,1,1,0.6065306597126334,1.0,0.09523809523809523,1.0,0.6098956222169598
4,30,164,11,30,21,5,0,1,0,1,1,1,1,1,0.0820849986238988,0.8,0.023809523809523836,1.0,0.39700689168265463
5,60,111,9,60,6,4,1,1,0,5,1,1,1,1,0.4723665527410147,1.0,0.3392857142857143,1.0,0.5966996244360016
2,60,87,8,60,20,3,0,1,0,0,1,1,1,1,0.049787068367863944,0.4,0.4821428571428571,1.0,0.3800587967278339
3,60,148,10,150,16,5,1,1,1,2,1,1,1,1,0.22313016014842982,0.6,0.11904761904761907,0.4,0.40045556933259974
2,60,142,9,120,19,2,1,1,0,0,1,1,1,1,0.0820849986238988,0.4,0.15476190476190477,0.5,0.269057573052903
3,120,121,7,120,18,3,1,1,1,0,1,1,1,1,0.06392786120670757,0.6,0.27976190476190477,1.0,0.43480762720024296
3,30,151,11,60,19,2,1,0,0,4,1,1,1,1,0.1353352832366127,0.6,0.10119047619047616,0.5,0.2688252029570744
1,30,164,7,60,8,3,0,0,1,0,1,1,1,1,0.7788007830714049,0.2,0.023809523809523836,0.5,0.30515974343797614
2,120,63,6,120,16,5,0,0,1,0,1,1,1,1,0.0820849986238988,0.4,0.625,1.0,0.43719785072152045
3,45,68,7,180,20,3,0,0,1,1,1,1,1,1,0.06392786120670757,0.6,0.5952380952380952,0.25,0.3953217311771038
5,45,163,8,120,9,3,0,0,1,3,1,1,1,1,0.7788007830714049,1.0,0.029761904761904767,0.375,0.6151545823662368
3,60,161,6,120,19,1,1,1,1,3,1,1,1,1,0.06392786120670757,0.6,0.04166666666666663,0.5,0.3187986511023161
1,90,138,8,150,8,0,0,0,0,4,1,1,1,1,1.0,0.2,0.1785714285714286,0.6,0.38497182140283265
1,60,76,8,180,11,5,0,0,0,5,1,1,1,1,0.4723665527410147,0.2,0.5476190476190477,0.3333333333333333,0.3680010071527362
1,30,89,7,30,17,2,1,0,0,3,1,1,1,1,0.0820849986238988,0.2,0.47023809523809523,1.0,0.2534445078549194
2,30,81,7,45,7,6,0,0,1,0,1,1,1,1,1.0,0.4,0.5178571428571428,0.6666666666666666,0.5857094002018397
2,120,157,8,180,8,2,0,0,1,5,1,1,1,1,1.0,0.4,0.06547619047619047,0.6666666666666666,0.4877404093705706
4,90,86,8,180,19,1,1,0,1,0,1,1,1,1,0.06392786120670757,0.8,0.48809523809523814,0.5,0.4799102969140077
3,60,97,7,90,10,3,1,0,0,4,1,1,1,1,0.4723665527410147,0.6,0.42261904761904767,0.6666666666666666,0.4841023499252936
4,90,144,10,150,8,0,0,0,0,0,1,1,1,1,0.6065306597126334,0.8,0.1428571428571429,0.6,0.5120664152547925
2,30,94,9,30,12,1,1,0,1,0,1,1,1,1,0.4723665527410147,0.4,0.44047619047619047,1.0,0.4484517679316085
1,90,122,8,120,18,4,0,0,0,0,1,1,1,1,0.0820849986238988,0.2,0.27380952380952384,0.75,0.23056691534673796
2,120,98,7,120,18,0,0,1,1,3,1,1,1,1,0.06392786120670757,0.4,0.41666666666666663,1.0,0.35848891055696774
2,180,100,6,180,8,3,0,0,1,4,1,1,1,1,0.6065306597126334,0.4,0.40476190476190477,1.0,0.4936488125568605
3,30,49,6,90,18,4,1,0,1,5,1,1,1,1,0.049787068367863944,0.6,0.7083333333333333,0.3333333333333333,0.48849633490167743
2,60,156,8,150,7,4,0,0,0,2,1,1,1,1,0.7788007830714049,0.4,0.0714285714285714,0.4,0.3844710852473936
4,90,120,9,120,10,5,1,0,0,2,1,1,1,1,0.7788007830714049,0.8,0.2857142857142857,0.75,0.5664444188572302
1,45,94,7,150,20,5,0,0,1,3,1,1,1,1,0.06392786120670757,0.2,0.44047619047619047,0.3,0.30194884486675266
3,60,144,6,150,13,3,0,0,0,0,1,1,1,1,0.17377394345044514,0.6,0.1428571428571429,0.4,0.31341573263569983
5,150,138,7,180,12,2,1,0,1,3,1,1,1,1,0.2865047968601901,1.0,0.1785714285714286,0.8333333333333334,0.5536137277084553
2,30,131,10,30,16,1,0,0,0,5,1,1,1,1,0.22313016014842982,0.4,0.22023809523809523,1.0,0.3315876423273607
2,30,118,7,150,12,6,1,0,1,0,1,1,1,1,0.2865047968601901,0.4,0.29761904761904767,0.2,0.3176586188315639
3,45,127,6,45,21,2,1,1,1,4,1,1,1,1,0.10539922456186433,0.6,0.24404761904761907,1.0,0.4336525643232871
1,60,49,6,90,7,6,0,1,0,5,1,1,1,1,0.7788007830714049,0.2,0.7083333333333333,0.6666666666666666,0.5459326934687406
2,30,55,7,150,11,3,0,0,0,4,1,1,1,1,0.36787944117144233,0.4,0.6726190476190477,0.2,0.4412517875494506
2,90,138,10,120,20,2,1,1,0,0,1,1,1,1,0.0820849986238988,0.4,0.1785714285714286,0.75,0.30170234080483743
1,120,73,6,120,11,5,1,0,0,0,1,1,1,1,0.2865047968601901,0.2,0.5654761904761905,1.0,0.3489322902228695
1,60,99,8,60,20,2,0,0,0,3,1,1,1,1,0.049787068367863944,0.2,0.4107142857142857,1.0,0.19947168717422128
3,30,93,9,90,8,3,1,0,1,1,1,1,1,1,0.7788007830714049,0.6,0.4464285714285714,0.3333333333333333,0.5801211526737414
1,30,80,7,180,22,1,1,0,0,5,1,1,1,1,0.10539922456186433,0.2,0.5238095238095238,0.16666666666666666,0.2853908800114099
4,90,85,8,90,19,5,0,0,0,4,1,1,1,1,0.06392786120670757,0.8,0.49404761904761907,1.0,0.5177155437490201
4,45,23,6,45,9,4,0,0,1,1,1,1,1,1,0.4723665527410147,0.8,0.8630952380952381,1.0,0.758838498850106
4,30,135,6,45,16,6,1,0,0,3,1,1,1,1,0.0820849986238988,0.8,0.1964285714285714,0.6666666666666666,0.4118138326742775
3,45,120,10,90,19,6,1,0,0,0,1,1,1,1,0.10539922456186433,0.6,0.2857142857142857,0.5,0.3868528878452717
2,90,44,6,120,17,3,1,0,1,3,1,1,1,1,0.06392786120670757,0.4,0.7380952380952381,0.75,0.4158150681847801
1,120,154,8,180,10,1,0,0,1,5,1,1,1,1,0.6065306597126334,0.2,0.08333333333333337,0.6666666666666666,0.30211334865478856
1,45,66,6,150,12,2,0,0,0,0,1,1,1,1,0.22313016014842982,0.2,0.6071428571428572,0.3,0.2922312919498399
5,90,88,7,180,6,2,1,1,0,5,1,1,1,1,0.7788007830714049,1.0,0.47619047619047616,0.5,0.7022428077233651
1,30,125,7,30,22,5,1,0,0,5,1,1,1,1,0.10539922456186433,0.2,0.25595238095238093,1.0,0.2203002622197837
3,60,145,7,60,18,0,0,0,0,5,1,1,1,1,0.06392786120670757,0.6,0.13690476190476186,1.0,0.3149576376131465
4,150,128,7,180,10,5,0,1,0,5,1,1,1,1,0.4723665527410147,0.8,0.23809523809523814,0.8333333333333334,0.5394288859037312
2,30,160,6,120,20,0,1,1,0,0,1,1,1,1,0.0820849986238988,0.4,0.04761904761904767,0.25,0.2331154055976572
3,120,151,6,180,21,3,1,1,1,0,1,1,1,1,0.10539922456186433,0.6,0.10119047619047616,0.6666666666666666,0.33018715078681715
1,45,59,7,150,10,2,0,0,1,5,1,1,1,1,0.4723665527410147,0.2,0.6488095238095238,0.3,0.5019039708621329
4,90,91,6,120,10,5,0,0,0,5,1,1,1,1,0.36787944117144233,0.8,0.45833333333333337,0.75,0.5910752064506929
5,150,91,7,180,10,6,1,0,0,5,1,1,1,1,0.4723665527410147,1.0,0.45833333333333337,0.8333333333333334,0.6207460573968172
4,30,156,10,45,17,1,0,0,1,1,1,1,1,1,0.17377394345044514,0.8,0.0714285714285714,0.6666666666666666,0.3961017940006771
2,60,132,10,180,15,4,0,0,0,5,1,1,1,1,0.2865047968601901,0.4,0.2142857142857143,0.3333333333333333,0.32592504253816423
3,60,113,9,180,9,6,1,1,1,1,1,1,1,1,1.0,0.6,0.32738095238095233,0.3333333333333333,0.6383272961924059
3,45,123,6,45,12,3,0,0,0,2,1,1,1,1,0.22313016014842982,0.6,0.2678571428571429,1.0,0.3894183760404379
4,30,70,7,45,21,3,1,0,0,4,1,1,1,1,0.0820849986238988,0.8,0.5833333333333333,0.6666666666666666,0.5378505554564303
4,60,78,7,60,9,3,1,1,1,0,1,1,1,1,0.6065306597126334,0.8,0.5357142857142857,1.0,0.66964230028182
4,90,161,9,150,22,3,1,0,0,4,1,1,1,1,0.06392786120670757,0.8,0.04166666666666663,0.6,0.3784646198605147
4,120,89,6,120,6,2,0,0,0,4,1,1,1,1,1.0,0.8,0.47023809523809523,1.0,0.7174212898857951
3,30,144,8,60,10,0,1,0,1,5,1,1,1,1,0.6065306597126334,0.6,0.1428571428571429,0.5,0.4580451097233175
1,30,97,8,30,21,1,1,0,1,4,1,1,1,1,0.06392786120670757,0.2,0.42261904761904767,1.0,0.2996607798224564
4,30,119,6,60,21,4,1,0,1,1,1,1,1,1,0.10539922456186433,0.8,0.29166666666666663,0.5,0.4731241060839947
3,45,133,7,60,9,1,1,1,0,2,1,1,1,1,0.6065306597126334,0.6,0.20833333333333337,0.75,0.5151200797494848
3,45,107,9,90,7,4,1,0,1,5,1,1,1,1,0.6065306597126334,0.6,0.36309523809523814,0.5,0.5140331136430215
5,30,143,8,90,19,4,0,0,0,3,1,1,1,1,0.06392786120670757,1.0,0.14880952380952384,0.3333333333333333,0.4304666294187981
1,120,140,7,150,12,4,1,0,0,1,1,1,1,1,0.2865047968601901,0.2,0.16666666666666663,0.8,0.2445411440365193
2,45,153,8,150,7,5,0,0,1,2,1,1,1,1,0.7788007830714049,0.4,0.0892857142857143,0.3,0.3885140244953411
1,30,100,7,150,20,1,0,0,1,5,1,1,1,1,0.06392786120670757,0.2,0.40476190476190477,0.2,0.25044770969644137
2,90,134,9,120,22,6,1,1,0,1,1,1,1,1,0.06392786120670757,0.4,0.20238095238095233,0.75,0.2703552014868428
1,90,159,9,120,18,5,0,0,0,4,1,1,1,1,0.10539922456186433,0.2,0.0535714285714286,0.75,0.1969122913097403
4,60,163,11,90,9,2,0,0,0,3,1,1,1,1,0.6065306597126334,0.8,0.029761904761904767,0.6666666666666666,0.5147673464991362
5,90,154,6,150,19,5,0,0,0,3,1,1,1,1,0.06392786120670757,1.0,0.08333333333333337,0.6,0.4430817163655546
3,45,166,6,180,22,1,1,1,0,3,1,1,1,1,0.1353352832366127,0.6,0.011904761904761862,0.25,0.26273482377848384
3,30,69,6,45,8,1,1,0,1,5,1,1,1,1,0.6065306597126334,0.6,0.5892857142857143,0.6666666666666666,0.638884866563751
3,30,111,10,30,16,5,0,0,0,5,1,1,1,1,0.22313016014842982,0.6,0.3392857142857143,1.0,0.3608974872880878
5,30,81,6,150,6,6,1,0,1,2,1,1,1,1,1.0,1.0,0.5178571428571428,0.2,0.7857388871631925
1,120,142,9,120,7,6,0,0,0,3,1,1,1,1,0.6065306597126334,0.2,0.15476190476190477,1.0,0.30434389983947907
2,45,131,8,45,17,5,1,0,1,5,1,1,1,1,0.10539922456186433,0.4,0.22023809523809523,1.0,0.3379181382664014
1,60,164,7,60,9,6,0,1,0,2,1,1,1,1,0.6065306597126334,0.2,0.023809523809523836,1.0,0.3096507188059374
5,60,125,6,150,13,6,0,0,0,1,1,1,1,1,0.17377394345044514,1.0,0.25595238095238093,0.4,0.5043038457954145
1,45,120,7,120,15,1,0,1,1,0,1,1,1,1,0.1353352832366127,0.2,0.2857142857142857,0.375,0.22003963640538635
4,120,132,9,180,11,3,1,1,0,5,1,1,1,1,0.6065306597126334,0.8,0.2142857142857143,0.6666666666666666,0.5695186749230451
5,90,83,6,150,22,3,1,0,1,4,1,1,1,1,0.1353352832366127,1.0,0.5059523809523809,0.6,0.6726323981804065
4,30,113,6,120,19,2,0,1,0,3,1,1,1,1,0.06392786120670757,0.8,0.32738095238095233,0.25,0.40892236141143984
1,60,27,6,120,13,5,0,0,0,0,1,1,1,1,0.17377394345044514,0.2,0.8392857142857143,0.5,0.3345548410770217
5,120,68,6,120,6,4,0,0,0,1,1,1,1,1,1.0,1.0,0.5952380952380952,1.0,0.8136176524147443
1,150,117,8,150,6,3,1,0,0,3,1,1,1,1,0.6065306597126334,0.2,0.3035714285714286,1.0,0.3613365624990528
1,45,22,6,150,15,2,0,0,0,4,1,1,1,1,0.10539922456186433,0.2,0.8690476190476191,0.3,0.43338868325466584
4,30,59,6,150,20,0,1,1,0,5,1,1,1,1,0.0820849986238988,0.8,0.6488095238095238,0.2,0.5360215456481947
3,120,133,6,120,21,5,0,0,1,2,1,1,1,1,0.10539922456186433,0.6,0.20833333333333337,1.0,0.3880713623557894
1,45,81,8,180,16,6,1,1,1,0,1,1,1,1,0.1353352832366127,0.2,0.5178571428571428,0.25,0.3124985253258091
5,45,38,6,120,12,6,1,0,1,3,1,1,1,1,0.22313016014842982,1.0,0.7738095238095238,0.375,0.6667670719903375
1,60,147,8,150,21,1,0,0,1,3,1,1,1,1,0.06392786120670757,0.2,0.125,0.4,0.1543700852026427
1,90,79,6,120,20,2,0,0,1,0,1,1,1,1,0.0820849986238988,0.2,0.5297619047619048,0.75,0.3210207731727095
4,45,118,7,60,13,5,1,1,0,3,1,1,1,1,0.22313016014842982,0.8,0.29761904761904767,0.75,0.48799511492965797
4,30,114,6,90,18,6,1,0,0,0,1,1,1,1,0.049787068367863944,0.8,0.3214285714285714,0.3333333333333333,0.4271026659693121
3,45,22,6,45,11,0,0,1,0,1,1,1,1,1,0.2865047968601901,0.6,0.8690476190476191,1.0,0.5914292470826102
1,30,166,9,90,15,6,1,1,0,3,1,1,1,1,0.22313016014842982,0.2,0.011904761904761862,0.3333333333333333,0.15224673906629976
4,30,102,6,150,10,0,1,0,0,2,1,1,1,1,0.36787944117144233,0.8,0.3928571428571429,0.2,0.4979646018763673
4,45,160,8,45,9,5,0,0,1,2,1,1,1,1,0.7788007830714049,0.8,0.04761904761904767,1.0,0.5526816716684859
4,90,72,6,90,20,1,1,1,0,0,1,1,1,1,0.0820849986238988,0.8,0.5714285714285714,1.0,0.4940057325267213
4,45,107,7,180,7,3,0,0,1,2,1,1,1,1,1.0,0.8,0.36309523809523814,0.25,0.6989101540051397
4,60,143,7,90,11,1,0,1,0,4,1,1,1,1,0.36787944117144233,0.8,0.14880952380952384,0.6666666666666666,0.5086692501126744
3,30,91,7,90,7,0,0,0,1,5,1,1,1,1,1.0,0.6,0.45833333333333337,0.3333333333333333,0.646736198337566
1,90,110,8,150,17,4,0,0,0,5,1,1,1,1,0.10539922456186433,0.2,0.34523809523809523,0.6,0.21846018017620084
3,30,146,8,45,13,2,0,1,0,1,1,1,1,1,0.2865047968601901,0.6,0.13095238095238093,0.6666666666666666,0.39408169567853074
3,150,160,7,180,15,3,0,0,0,0,1,1,1,1,0.1353352832366127,0.6,0.04761904761904767,0.8333333333333334,0.3121121308255571
4,30,148,8,180,20,5,0,0,1,0,1,1,1,1,0.049787068367863944,0.8,0.11904761904761907,0.16666666666666666,0.37246351351675516
3,30,165,8,60,17,2,1,1,1,5,1,1,1,1,0.10539922456186433,0.6,0.017857142857142905,0.5,0.33993957201595487
5,90,157,10,180,22,4,0,1,0,0,1,1,1,1,0.049787068367863944,1.0,0.06547619047619047,0.5,0.43888978154911246
1,60,149,7,150,9,0,0,0,0,0,1,1,1,1,0.6065306597126334,0.2,0.11309523809523814,0.4,0.29218324555514397
1,30,56,7,120,12,3,1,0,0,0,1,1,1,1,0.2865047968601901,0.2,0.6666666666666667,0.25,0.323866944618656
5,30,67,7,45,9,1,1,0,1,3,1,1,1,1,0.6065306597126334,1.0,0.6011904761904762,0.6666666666666666,0.7431402530327709
4,60,145,7,150,20,4,0,0,1,4,1,1,1,1,0.06392786120670757,0.8,0.13690476190476186,0.4,0.3668030234108736
5,60,150,9,120,7,4,1,1,1,2,1,1,1,1,0.6065306597126334,1.0,0.1071428571428571,0.5,0.6143610912774488
3,30,119,6,150,20,4,1,1,1,4,1,1,1,1,0.0820849986238988,0.6,0.29166666666666663,0.2,0.39940980571273954
3,60,164,11,150,10,5,0,0,1,1,1,1,1,1,0.7788007830714049,0.6,0.023809523809523836,0.4,0.4539977273110365
5,60,161,8,90,10,5,1,0,1,3,1,1,1,1,0.6065306597126334,1.0,0.04166666666666663,0.6666666666666666,0.5485518665059347
3,120,116,6,180,21,2,1,0,1,2,1,1,1,1,0.10539922456186433,0.6,0.30952380952380953,0.6666666666666666,0.3948788463343941
4,30,65,8,120,19,1,1,0,1,5,1,1,1,1,0.06392786120670757,0.8,0.6130952380952381,0.25,0.5584372240179003
2,90,54,6,90,19,4,0,0,0,4,1,1,1,1,0.06392786120670757,0.4,0.6785714285714286,1.0,0.3994572317326083
3,30,154,11,150,14,0,0,0,1,0,1,1,1,1,0.4723665527410147,0.6,0.08333333333333337,0.2,0.34365509838678016
3,30,95,8,60,6,4,1,1,0,0,1,1,1,1,0.6065306597126334,0.6,0.43452380952380953,0.5,0.538347349265681
3,120,140,7,180,7,4,1,0,0,0,1,1,1,1,1.0,0.6,0.16666666666666663,0.6666666666666666,0.5482559078408974
3,45,148,8,150,6,0,1,0,0,2,1,1,1,1,0.6065306597126334,0.6,0.11904761904761907,0.3,0.39176248141337067
2,45,39,6,45,6,0,0,1,0,0,1,1,1,1,1.0,0.4,0.7678571428571428,1.0,0.6380651586678413
5,60,94,7,90,9,5,0,0,1,2,1,1,1,1,0.6065306597126334,1.0,0.44047619047619047,0.6666666666666666,0.6983447545077395
5,30,139,11,60,6,0,1,1,1,4,1,1,1,1,0.2865047968601901,1.0,0.17261904761904767,0.5,0.561748436959552
2,60,129,7,150,18,2,0,1,1,1,1,1,1,1,0.06392786120670757,0.4,0.2321428571428571,0.4,0.285036306885194
2,150,118,8,150,20,3,0,1,0,3,1,1,1,1,0.049787068367863944,0.4,0.29761904761904767,1.0,0.2985862067190598
1,30,146,11,90,15,3,0,1,1,4,1,1,1,1,0.36787944117144233,0.2,0.13095238095238093,0.3333333333333333,0.270295767441183
4,120,153,9,150,20,0,0,1,0,0,1,1,1,1,0.06392786120670757,0.8,0.0892857142857143,0.8,0.3672647941950817
2,30,151,8,150,6,1,0,0,0,3,1,1,1,1,0.6065306597126334,0.4,0.10119047619047616,0.2,0.3066472548626177
2,60,84,6,90,17,5,0,1,0,0,1,1,1,1,0.06392786120670757,0.4,0.5,0.6666666666666666,0.34802650558183806
4,30,16,6,90,17,2,1,0,0,5,1,1,1,1,0.06392786120670757,0.8,0.9047619047619048,0.3333333333333333,0.5497000051887845
5,45,118,9,150,20,4,0,0,1,0,1,1,1,1,0.06392786120670757,1.0,0.29761904761904767,0.3,0.4814634235734857
1,30,162,11,30,12,4,0,0,1,1,1,1,1,1,0.7788007830714049,0.2,0.0357142857142857,1.0,0.3744475643988538
3,30,157,12,90,6,5,1,0,1,3,1,1,1,1,0.22313016014842982,0.6,0.06547619047619047,0.3333333333333333,0.34446592238638224
5,30,140,10,150,13,5,1,0,1,4,1,1,1,1,0.4723665527410147,1.0,0.16666666666666663,0.2,0.5571099348684907
1,90,125,9,120,11,3,0,0,0,5,1,1,1,1,0.6065306597126334,0.2,0.25595238095238093,0.75,0.3205324730010965
3,60,100,6,120,18,0,0,0,0,2,1,1,1,1,0.049787068367863944,0.6,0.40476190476190477,0.5,0.35761111270530654
3,30,149,11,150,12,6,0,0,1,3,1,1,1,1,0.7788007830714049,0.6,0.11309523809523814,0.2,0.5157882379704569
2,150,94,6,150,16,0,0,0,0,5,1,1,1,1,0.0820849986238988,0.4,0.44047619047619047,1.0,0.3397085676577595
1,90,149,7,120,13,4,1,0,1,0,1,1,1,1,0.22313016014842982,0.2,0.11309523809523814,0.75,0.25255202409619487
1,45,110,7,150,17,5,1,0,1,4,1,1,1,1,0.0820849986238988,0.2,0.34523809523809523,0.3,0.21639338573316344
2,120,79,7,120,18,3,1,1,1,4,1,1,1,1,0.06392786120670757,0.4,0.5297619047619048,1.0,0.39819794744557935
2,30,106,6,180,9,3,1,0,0,0,1,1,1,1,0.4723665527410147,0.4,0.36904761904761907,0.16666666666666666,0.36021888387282897
1,60,31,6,90,7,5,1,1,0,2,1,1,1,1,0.7788007830714049,0.2,0.8154761904761905,0.6666666666666666,0.5509590669144198
5,45,28,6,180,22,5,1,0,0,2,1,1,1,1,0.1353352832366127,1.0,0.8333333333333334,0.25,0.6651350044905802
4,60,127,10,150,6,1,1,0,0,3,1,1,1,1,0.36787944117144233,0.8,0.24404761904761907,0.4,0.4405588678691052
1,30,154,6,30,7,6,0,0,1,3,1,1,1,1,0.7788007830714049,0.2,0.08333333333333337,1.0,0.32870112391186534
3,30,92,8,150,6,3,0,0,0,4,1,1,1,1,0.6065306597126334,0.6,0.45238095238095233,0.2,0.5095247237953915
1,30,162,11,120,22,5,0,0,0,1,1,1,1,1,0.06392786120670757,0.2,0.0357142857142857,0.25,0.09834448161723795
3,45,149,9,60,18,4,1,0,0,3,1,1,1,1,0.10539922456186433,0.6,0.11309523809523814,0.75,0.3055909976381677
5,30,140,10,30,14,4,1,1,1,5,1,1,1,1,0.36787944117144233,1.0,0.16666666666666663,1.0,0.5584602000666546
2,90,64,7,120,21,3,0,1,0,3,1,1,1,1,0.0820849986238988,0.4,0.6190476190476191,0.75,0.3787966116309432
5,60,129,7,120,22,5,1,1,1,5,1,1,1,1,0.10539922456186433,1.0,0.2321428571428571,0.5,0.5104670045961963
4,60,139,6,120,15,2,1,0,0,4,1,1,1,1,0.10539922456186433,0.8,0.17261904761904767,0.5,0.4021096316150837
5,45,140,11,60,13,2,0,0,1,2,1,1,1,1,0.6065306597126334,1.0,0.16666666666666663,0.75,0.6051818229305799
2,45,50,7,90,22,0,0,0,0,1,1,1,1,1,0.10539922456186433,0.4,0.7023809523809523,0.5,0.3679908937395952
